YEAR,COUNTRY,n_unweighted,total_weighted,pct_married_us_born,pct_same_country,pct_same_region,pct_different_region
1920,Australia,57.0,5735.67,45.58700204160979,20.75991122222861,0.0,33.653086736161605
1920,Austria,882.0,89144.22,27.30826519094564,64.26669053809658,0.0,8.42504427095778
1920,Austria-Hungary (ns),3754.0,379057.53,11.184848379083776,70.70505102484047,5.658278309363752,12.451822286711993
1920,Born abroad (US parents),105.0,10650.34,78.94414638405911,5.857090008394097,0.0,15.1987636075468
1920,Bulgaria,2419.0,244862.35,5.932680136411334,84.1120327400272,5.997128590818474,3.9581585327429885
1920,Canada,6970.0,705415.73,50.34295166624651,42.117234896363875,0.0,7.539813437389609
1920,Channel Islands,1515.0,153225.75,38.134634681181204,41.920773760285066,6.336160860690843,13.608430697842888
1920,China,81.0,8253.35,41.922855567739155,54.27856567333264,0.0,3.7985787589281923
1920,Code 414,5173.0,526133.68,32.081225060520744,58.81398430908281,1.9231785351585924,7.181612095237848
1920,Cuba,66.0,7030.030000000001,33.99060885942165,49.7721915838197,1.9046860397466299,14.33251351701202
1920,Czechoslovakia,2637.0,265884.13,12.929617123067857,79.48499220318264,4.14618954504731,3.439201128702191
1920,England,1289.0,129680.39,28.485278306149443,55.70971833135295,7.4108814756032135,8.394121886894386
1920,Finland,520.0,52534.76,14.290728652800547,77.87415417906163,0.7951116555971703,7.04000551254065
1920,France,185.0,18776.340000000004,9.868323645609314,74.44113176476351,0.0,15.690544589627153
1920,Germany,1312.0,132344.73,30.75341949770119,46.514689326881395,2.730762305382315,20.0011288700351
1920,Iceland,10154.0,1031274.15,8.11411786090052,90.40509936179434,0.04050426358500308,1.4402785137201395
1920,Ireland,5005.0,506498.52,44.781943291759276,40.647542267250856,0.0,14.570514440989877
1920,Isle of Man,488.0,48807.490000000005,45.492198021246324,39.84347484371762,4.3077609604591425,10.356566174576892
1920,Italy,1196.0,120658.20000000001,4.015955815684304,87.20996998131913,0.16915551533173873,8.604918687664824
1920,Japan,878.0,88409.28000000001,2.3805985073060207,97.0643353276941,0.0,0.5550661649998733
1920,Lebanon,289.0,29323.609999999997,7.93671038456725,87.16900818146198,0.34835410783324433,4.54592732613754
1920,Mexico,2042.0,205129.95,11.990101884195843,86.95861330829557,0.0,1.051284807508606
1920,Middle East (ns),101.0,10284.579999999998,10.83807019829687,75.30166521141362,0.993234531696968,12.867030058592574
1920,Netherlands,723.0,73266.8,14.311488969082859,82.51682890476997,0.0,3.171682126147177
1920,Northern Ireland,2224.0,223559.62,28.30460169864308,60.79203391023835,8.393608827926977,2.5097555631915998
1920,Philippines,52.0,5215.290000000001,9.908749082026118,84.51418808925295,0.0,5.5770628287209325
1920,Poland,10538.0,1063296.23,36.789921657109616,52.67399471547078,0.0,10.536083627419615
1920,Romania,8563.0,864279.3600000001,8.226642135709454,84.2914309558428,1.7337021677805653,5.748224740667183
1920,Scotland,902.0,91298.07,6.005537685517338,86.86617362229015,5.66126972892198,1.467018963270527
1920,South America (ns),64.0,6464.91,42.08658743895893,15.031918464448848,0.0,42.881494096592206
1920,Spain,8823.0,892657.31,7.016212078070587,83.91116407258235,0.0,9.072623849347067
1920,Switzerland,710.0,71731.45999999999,37.59409051481735,37.75551201662423,0.0,24.65039746855843
1920,United Kingdom (ns),3956.0,398056.86000000004,21.542897162983195,69.16508360137293,6.406386263510192,2.885632972133679
1920,West Indies (ns),275.0,28139.379999999997,32.08613693691901,60.88399957639439,0.47584559432368456,6.554017892362944
1920,Yugoslavia,845.0,85021.66,3.907251399231679,87.81063554863549,5.773305296556195,2.5088077555766377
1930,Africa (ns),224.0,4518.76,47.32625764590285,8.087616956864272,0.0,44.58612539723288
1930,Albania,5182.0,104636.58000000002,11.522633862842227,62.88397422775095,12.074486761704174,13.518905147702649
1930,Atlantic Islands,100.0,2019.4600000000003,26.986422112842046,64.05474730868647,0.0,8.958830578471472
1930,Australia,470.0,9463.82,53.38615907741272,18.31078782140827,0.0,28.303053101179014
1930,Austria,4661.0,94068.20999999999,32.3457839795187,60.41777556945116,0.0,7.2364404510301625
1930,Austria-Hungary (ns),13746.0,277261.51,18.002877500017945,59.699407970475235,7.744645118610224,14.553069410896594
1930,Belgium,94.0,1911.1100000000008,11.670181203593717,68.0850395843253,0.0,20.24477921208093
1930,Born abroad (US parents),2044.0,41348.66,79.62115338199592,3.251810336779959,0.0,17.127036281224107
1930,Bulgaria,9865.0,199358.19,11.352169680111965,74.63803719325502,8.646181027225419,5.363612099407605
1930,Canada,36804.0,743736.8099999999,49.360285125594366,42.57333182150821,0.0,8.066383052897438
1930,Central America (ns),239.0,4841.630000000001,38.39347492476707,36.10602214543448,5.429782944999927,20.070719984798504
1930,Channel Islands,10161.0,205315.67,32.41787633647252,49.37477982075114,5.401867280758453,12.805476562017892
1930,China,493.0,9990.52,33.94978439560703,61.603199833442105,0.0,4.44701577095086
1930,Code 414,22892.0,462675.94,31.01554189310125,58.749382991473475,2.518322003084924,7.716753112340356
1930,Code 90,149.0,3050.59,3.9464497031721724,92.88694973759172,0.0,3.1666005592360817
1930,Cuba,417.0,8407.120000000003,39.746905004329655,43.15366023085194,1.4398509834521214,15.659583781366267
1930,Czechoslovakia,17652.0,356212.99,16.333550890437767,75.20976705537888,5.210410771375857,3.2462712828075135
1930,England,5912.0,119067.92000000001,34.39303382472792,52.39053474689068,7.280642846536667,5.935788581844714
1930,Europe (ns),116.0,2347.249999999999,30.03131323889659,55.24081371818087,0.0,14.727873042922573
1930,Finland,5007.0,101081.23000000001,18.04214293791241,73.96825305746675,0.7988822454970126,7.190721759123826
1930,France,1415.0,28582.050000000003,18.444653200172834,64.86483649703221,0.0,16.690510302794934
1930,Germany,6774.0,136815.19000000003,32.95948351933728,46.144291434306375,2.9005697393688514,17.995655306987473
1930,Hungary,204.0,4119.490000000001,32.83319051630178,42.148421285159074,14.726822980514576,10.29156521802456
1930,Iceland,65305.0,1320908.87,13.864018492055397,84.23250878768042,0.05502120672412472,1.8484515135400674
1930,India,125.0,2520.6200000000003,56.66463013068211,3.2111147257420787,0.0,40.12425514357577
1930,Ireland,25622.0,517840.46,44.185774900632524,39.84165702309163,0.0,15.97256807627585
1930,Isle of Man,1907.0,38410.02,47.38716616132978,36.18701578390222,3.6324375774862907,12.793380477281712
1930,Italy,7729.0,156090.03,8.912074653326673,79.03083880501529,0.7798063720021068,11.277280169655935
1930,Japan,4178.0,84167.59,5.916362818514824,93.72289262410864,0.0,0.3607445573765389
1930,Korea,93.0,1893.3100000000004,14.878176315553185,82.98060011302954,0.0,2.1412235714172527
1930,Lebanon,1797.0,36349.34,14.114176488486448,82.47368452907261,0.5079046827260139,2.9042342997149335
1930,Mexico,16250.0,327317.55,15.877886779978647,82.77480996665165,0.0,1.3473032533697018
1930,Middle East (ns),1539.0,31066.47,9.380853376646913,77.95974244901336,0.32539905563779853,12.334005118701933
1930,Netherlands,3760.0,75601.35,20.210154977391277,76.51466541272079,0.0,3.275179609887919
1930,North Macedonia,296.0,5955.76,15.927438311819142,73.61209988313834,6.3954894085725424,4.064972396469972
1930,Northern Ireland,10469.0,210657.84,32.246893825551425,55.8497704144313,9.078252202718875,2.8250835572984134
1930,Pakistan,135.0,2720.379999999999,12.605591865842275,76.99071453252859,0.0,10.403693601629188
1930,Philippines,690.0,13956.440000000002,22.900897363511035,73.61476135748082,0.0,3.484341279008113
1930,Poland,47755.0,964117.9500000001,37.1513112062689,53.444031407153034,0.0,9.404657386578064
1930,Puerto Rico,1127.0,22824.910000000003,11.243417827277309,80.06322916497811,0.17787583828369968,8.51547716946091
1930,Romania,46880.0,947951.65,11.128450485844928,80.37598542077542,2.231085309045034,6.2644787843346235
1930,Scotland,4760.0,96490.54000000001,13.566221103125756,78.28359132408214,5.9751764266217195,2.1750111461703914
1930,South America (ns),718.0,14526.77,35.58306492083236,20.60595713981842,0.0,43.810977939349215
1930,Spain,43769.0,883396.23,13.556830551563484,75.10140947737575,0.0,11.341759971060778
1930,Sweden,200.0,4050.42,11.512139481831515,77.9119202453079,4.973311409680972,5.60262886317962
1930,Switzerland,3379.0,68179.9,36.29600512761093,39.816602840426576,0.0,23.887392031962502
1930,Syria,141.0,2847.9300000000003,20.489267643516516,29.894695445463892,5.007145540796297,44.60889137022326
1930,US Virgin Islands,125.0,2530.67,26.400518439780768,57.598185460767304,1.6043182240276292,14.396977875424296
1930,United Kingdom (ns),18549.0,373753.55000000005,26.139644693675816,64.36704079466267,6.32258342429122,3.1707310873702736
1930,Wales,82.0,1646.07,27.3797590624943,55.579653356175626,6.080543354778351,10.960044226551727
1930,West Indies (ns),2312.0,46842.450000000004,25.13828802720609,68.7220245738641,0.819641158820685,5.320046240109132
1930,Yugoslavia,6851.0,138422.79,10.378710037559566,80.75853694323023,5.725892390985617,3.1368606282245857
1940,Africa (ns),77.0,7641.0,58.447847140426646,13.087292239235701,0.0,28.46486062033765
1940,Albania,830.0,82142.0,20.31360327238197,50.09860972462321,12.093691412432129,17.494095590562683
1940,Asia (ns),57.0,5687.0,19.342359767891683,63.30226833128187,0.0,17.355371900826448
1940,Australia,83.0,8207.0,74.41208724259778,7.310832216400634,0.0,18.277080541001585
1940,Austria,887.0,87416.0,44.55019676031848,48.512858058021415,0.0,6.936945181660108
1940,Austria-Hungary (ns),3484.0,341033.0,21.422267053335016,58.352124281227916,6.257752182340126,13.967856483096943
1940,Born abroad (US parents),229.0,22538.0,37.77176324429852,38.512734049161416,0.0,23.715502706540065
1940,Bulgaria,2208.0,216716.0,18.281991177393454,68.67051809741783,7.075158271655068,5.972332453533657
1940,Canada,6810.0,669938.0,60.17243386701456,32.606002346485795,0.0,7.2215637864996465
1940,Central America (ns),73.0,7300.0,53.42465753424658,30.136986301369863,1.36986301369863,15.068493150684931
1940,Channel Islands,1812.0,180080.0,40.48589515770769,44.248111950244336,4.345290981785873,10.920701910262105
1940,China,117.0,10782.0,35.0213318493786,58.48636616583194,0.0,6.4923019847894645
1940,Code 414,3923.0,385942.0,30.85100870078924,60.020935788279075,2.2718439558275594,6.856211555104134
1940,Cuba,100.0,9837.0,53.5224153705398,23.787740164684354,0.0,22.689844464775845
1940,Czechoslovakia,2392.0,233192.0,22.445452674191223,68.91574325019725,5.44143881436756,3.1973652612439536
1940,England,950.0,94337.0,41.32100872404253,46.03283971294402,6.709986537625746,5.936165025387706
1940,Europe (ns),58.0,5665.0,43.37157987643425,48.190644307149164,0.0,8.437775816416593
1940,Finland,994.0,96962.0,27.77892370206885,64.95121800292898,0.7219323033765805,6.5479259916255845
1940,France,333.0,32283.0,27.085462937149586,54.61078586252827,0.0,18.303751200322154
1940,Germany,1078.0,107038.0,40.18759692819373,40.99291840281022,2.778452512191932,16.041032156804125
1940,Hungary,53.0,5207.0,54.5803725753793,23.045899750336083,5.761474937584021,16.612252736700594
1940,Iceland,12821.0,1235768.0,20.57845809245748,77.13276278395298,0.06376601433278739,2.2250131092567536
1940,Ireland,4290.0,426425.0,49.92788884329015,35.034531277481385,0.0,15.037579879228469
1940,Isle of Man,224.0,22218.0,57.63345035556756,28.472409757853995,2.2504275812404355,11.643712305338013
1940,Italy,1237.0,122372.0,13.942731997515773,71.89553165756872,0.8171804007452685,13.344555944170237
1940,Japan,337.0,32166.0,12.696636199713984,85.74892743891066,0.0,1.5544363613753653
1940,Lebanon,347.0,32613.0,23.030693281820135,73.1610094134241,1.8397571520559284,1.9685401526998436
1940,Mexico,2505.0,227029.0,29.472886723722517,68.71456950433645,0.0,1.8125437719410296
1940,Middle East (ns),566.0,56211.0,12.965433811887353,75.19880450445642,1.0674067353365,10.768354948319724
1940,Netherlands,664.0,64283.0,24.385918516559588,71.1883390632049,0.0,4.425742420235522
1940,Northern Ireland,1713.0,169608.0,39.97099193434272,49.76180368850526,7.296236026602519,2.9709683505495024
1940,Philippines,96.0,9420.0,68.42887473460722,23.07855626326964,0.0,8.492569002123142
1940,Poland,8199.0,813943.0,38.33806544192898,52.98454560085902,0.0,8.677388957211992
1940,Puerto Rico,291.0,28396.0,15.41062121425553,72.02422876461473,0.35216227637695446,12.212987744752782
1940,Romania,7392.0,721796.0,17.061468891487344,72.62966267477238,3.137451579116537,7.171416854623744
1940,Scotland,718.0,70720.0,22.416572398190045,68.05995475113123,6.978223981900452,2.5452488687782804
1940,South America (ns),208.0,20332.0,40.86661420421011,16.05351170568562,0.0,43.07987409010427
1940,Spain,8066.0,797622.0,19.671974945525577,67.53324256352006,0.0,12.794782490954363
1940,Switzerland,564.0,55593.0,39.326893673663946,38.0551508283417,0.0,22.617955497994352
1940,Syria,52.0,5139.0,19.011480832846857,34.52033469546604,1.945903872348706,44.522280599338394
1940,United Kingdom (ns),2694.0,268425.0,34.040048430660335,56.28462326534414,5.479742944956692,4.195585359038838
1940,West Indies (ns),357.0,34723.0,28.151369409325234,65.80076606284018,0.28799354894450363,5.759870978890072
1940,Yugoslavia,1073.0,103922.0,18.180943399857586,72.00207848193838,6.003541117376494,3.8134370008275438
1970,Africa (ns),386.0,38600.0,40.15544041450777,41.45077720207254,0.0,18.393782383419687
1970,Albania,487.0,48700.0,32.238193018480494,34.496919917864474,14.579055441478438,18.68583162217659
1970,Asia (ns),324.0,32400.0,27.469135802469136,43.82716049382716,0.0,28.703703703703702
1970,Atlantic Islands,124.0,12400.0,54.03225806451613,32.25806451612903,0.0,13.709677419354838
1970,Australia,214.0,21400.0,73.36448598130842,13.084112149532709,0.0,13.551401869158877
1970,Austria,749.0,74900.0,43.39118825100133,42.456608811749,0.0,14.152202937249667
1970,Austria-Hungary (ns),1333.0,133300.0,43.285821455363845,31.057764441110276,8.102025506376593,17.554388597149288
1970,Bahrain,109.0,10900.0,28.440366972477065,51.37614678899083,5.5045871559633035,14.678899082568808
1970,Born abroad (US parents),2167.0,216700.0,50.62298107983387,13.84402399630826,0.0,35.53299492385787
1970,Bulgaria,1130.0,113000.0,30.17699115044248,49.02654867256637,9.91150442477876,10.88495575221239
1970,Canada,6143.0,614300.0,64.54501058114927,27.77144717564708,0.0,7.683542243203647
1970,Central America (ns),665.0,66500.0,35.338345864661655,47.21804511278195,3.1578947368421053,14.285714285714285
1970,Channel Islands,1147.0,114700.0,53.26939843068875,31.734960767218833,2.877070619006103,12.118570183086312
1970,China,1233.0,123300.0,18.896999188969993,70.72181670721817,0.0,10.381184103811842
1970,Code 414,1723.0,172300.0,41.09112013929193,49.68078932095183,1.7411491584445733,7.486941381311666
1970,Cuba,2413.0,241300.0,9.946125155408206,81.22668876916701,0.9946125155408205,7.832573559883962
1970,Czechoslovakia,1032.0,103200.0,43.31395348837209,36.82170542635659,9.30232558139535,10.562015503875969
1970,England,440.0,44000.0,58.409090909090914,28.18181818181818,4.090909090909091,9.318181818181818
1970,Europe (ns),124.0,12400.0,50.0,35.483870967741936,0.0,14.516129032258066
1970,Finland,1106.0,110600.0,29.56600361663653,61.30198915009042,0.9945750452079566,8.1374321880651
1970,France,362.0,36200.0,31.491712707182316,38.67403314917127,0.0,29.83425414364641
1970,Germany,1010.0,101000.0,57.52475247524752,22.574257425742577,0.7920792079207921,19.10891089108911
1970,Guam,75.0,7500.0,16.0,2.666666666666667,76.0,5.333333333333334
1970,Hawaii (territory),62.0,6200.0,54.83870967741935,41.935483870967744,1.6129032258064515,1.6129032258064515
1970,Hungary,56.0,5600.0,51.78571428571429,14.285714285714285,14.285714285714285,19.642857142857142
1970,Iceland,6688.0,668800.0,39.040071770334926,55.26315789473685,0.04485645933014354,5.651913875598086
1970,India,347.0,34700.0,24.207492795389047,62.824207492795395,0.0,12.968299711815561
1970,Iran,109.0,10900.0,55.04587155963303,25.688073394495415,10.091743119266056,9.174311926605505
1970,Ireland,3061.0,306100.0,59.55570075138844,24.828487422410976,0.0,15.615811826200588
1970,Isle of Man,129.0,12900.0,67.44186046511628,15.503875968992247,3.10077519379845,13.953488372093023
1970,Italy,795.0,79500.0,30.18867924528302,46.28930817610063,2.2641509433962264,21.257861635220127
1970,Japan,819.0,81900.0,60.07326007326007,34.676434676434674,0.0,5.25030525030525
1970,Korea,237.0,23700.0,45.9915611814346,47.257383966244724,0.0,6.751054852320674
1970,Lebanon,97.0,9700.0,41.23711340206185,35.051546391752574,13.402061855670103,10.309278350515463
1970,Mexico,4645.0,464500.0,41.033369214208825,55.2421959095802,0.0,3.7244348762109794
1970,Middle East (ns),297.0,29700.0,26.599326599326602,50.505050505050505,3.7037037037037033,19.19191919191919
1970,Netherlands,718.0,71800.0,28.27298050139276,66.01671309192201,0.0,5.710306406685237
1970,New Zealand,60.0,6000.0,38.333333333333336,53.333333333333336,0.0,8.333333333333332
1970,Northern Ireland,594.0,59400.0,53.198653198653204,37.03703703703704,3.535353535353535,6.228956228956229
1970,Pakistan,120.0,12000.0,35.833333333333336,36.666666666666664,0.0,27.500000000000004
1970,Philippines,1037.0,103700.0,31.53326904532305,61.90935390549662,0.0,6.557377049180328
1970,Poland,5643.0,564300.0,48.768385610490874,37.56866914761652,0.0,13.66294524189261
1970,Puerto Rico,4136.0,413600.0,13.588007736943908,80.02901353965184,1.4264990328820115,4.956479690522244
1970,Romania,3493.0,349300.0,32.150014314342975,49.35585456627541,2.86286859433152,15.631262525050099
1970,Scotland,243.0,24300.0,46.09053497942387,39.50617283950617,3.292181069958848,11.11111111111111
1970,South America (ns),1360.0,136000.0,25.808823529411768,56.1764705882353,0.0,18.014705882352942
1970,Spain,2861.0,286100.0,34.009087731562396,46.13771408598392,0.0,19.85319818245369
